Ligand_ID,Mean_Affinity,Time
DB08730,-7.86,21.27240419
DB02336,-7.86,15.83225393
DB07058,-7.84,14.62643075
DB11769,-7.84,27.41633749
DB14128,-7.84,64.37233114
DB15393,-7.84,26.40748692
DB05129,-7.84,56.44125867
DB02573,-7.84,14.96276498
DB15638,-7.83,29.86680365
DB11267,-7.83,0.221245289
DB08822,-7.83,43.19374418
DB05667,-7.83,29.47769737
DB01267,-7.83,10.77323389
DB14895,-7.83,35.74881268
DB00705,-7.83,9.993877649
DB12796,-7.83,35.96130967
DB12903,-7.83,24.60873818
DB17015,-7.82,32.58448124
DB01459,-7.82,9.376509905
DB12108,-7.82,25.981179
DB13953,-7.82,17.75204992
DB07630,-7.81,32.24890709
DB05075,-7.81,32.9230659
DB16162,-7.81,39.76928854
DB09199,-7.81,26.95534182
DB12513,-7.81,29.77086091
DB11966,-7.81,44.24745178
DB06896,-7.8,26.07442999
DB01640,-7.8,9.586877584
DB07528,-7.8,21.39938736
DB03447,-7.8,46.28587985
DB15399,-7.8,26.14563155
DB15048,-7.8,28.07093072
DB14918,-7.8,25.52592039
DB13814,-7.8,34.7348597
DB01831,-7.8,16.87881136
DB01940,-7.8,12.48740053
DB01177,-7.8,10.09805322
DB00734,-7.8,9.367451906
DB08036,-7.8,18.32960773
DB16047,-7.8,25.46936011
DB05616,-7.8,26.93526816
DB16296,-7.8,14.47734547
DB03020,-7.8,67.02823472
DB13164,-7.79,32.20721006
DB12012,-7.79,25.83815479
DB09149,-7.79,21.94386172
DB04071,-7.79,63.6966238
DB11698,-7.79,30.65687537
DB16766,-7.79,28.0412631
DB17149,-7.79,52.18177247
DB15675,-7.79,25.86632872
DB16081,-7.79,22.60891771
DB15254,-7.79,32.52141523
DB08912,-7.79,40.91294861
DB11577,-7.79,14.27458715
DB11730,-7.79,28.20944405
DB11596,-7.79,40.9894352
DB13061,-7.79,22.72629547
DB08384,-7.79,26.81253219
DB06240,-7.79,34.87275243
DB06347,-7.79,28.9382751
DB08546,-7.79,37.3912468
DB02010,-7.79,7.492919922
DB00650,-7.79,12.32570267
DB16883,-7.78,21.03864169
DB15187,-7.78,35.73020697
DB15327,-7.78,33.61886692
DB13676,-7.78,35.29116058
DB07837,-7.78,20.50537467
DB08204,-7.78,19.81334162
DB18033,-7.78,17.80861139
DB17049,-7.78,25.31227946
DB00288,-7.78,8.714944124
DB01395,-7.78,5.221775055
DB03797,-7.78,61.83398056
